1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1014055590000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼夕食２時間後　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルユウショク２ジカンゴ　フクヨウ,900
1014099990000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼夕食中　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルユウショクチュウ　フクヨウ,900
1014101190000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショクマエトシュウシンマエ　フクヨウ,900
1014102290000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食直前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショクチョクゼントシュウシンマエ　フクヨウ,900
1014103390000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食直後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショクチョクゴトシュウシンマエ　フクヨウ,900
1014104490000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショクゴトシュウシンマエ　フクヨウ,900
1014105590000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食２時間後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショク２ジカンゴトシュウシンマエ　フクヨウ,900
1014109990000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝昼食中と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルショクチュウトシュウシンマエ　フクヨウ,900
1014120290000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝夕食直前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサユウショクチョクゼントシュウシンマエ　フクヨウ,900
1014130390000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝夕食直後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサユウショクチョクゴトシュウシンマエ　フクヨウ,900
1014140490000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝夕食後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサユウショクゴトシュウシンマエ　フクヨウ,900
1014150590000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝夕食２時間後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサユウショク２ジカンゴトシュウシンマエ　フクヨウ,900
1014190990000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と朝夕食中と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサユウショクチュウトシュウシンマエ　フクヨウ,900
1014111090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショクマエトシュウシンマエ　フクヨウ,900
1014122090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食直前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショクチョクゼントシュウシンマエ　フクヨウ,900
1014133090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食直後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショクチョクゴトシュウシンマエ　フクヨウ,900
1014144090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショクゴトシュウシンマエ　フクヨウ,900
1014155090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食２時間後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショク２ジカンゴトシュウシンマエ　フクヨウ,900
1014199090000000,1,内服,0,経口,1,食事ベース型,１日４回起床時と昼夕食中と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトヒルユウショクチュウトシュウシンマエ　フクヨウ,900
1014111100000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食前と就寝前　服用,1138,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショクマエトシュウシンマエ　フクヨウ,047
1014122200000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食直前と就寝前　服用,,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショクチョクゼントシュウシンマエ　フクヨウ,900
1014133300000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食直後と就寝前　服用,,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショクチョクゴトシュウシンマエ　フクヨウ,900
1014144400000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食後と就寝前　服用,1139,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショクゴトシュウシンマエ　フクヨウ,021
1014155500000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食２時間後と就寝前　服用,,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショク２ジカンゴトシュウシンマエ　フクヨウ,002
1014199900000000,1,内服,0,経口,1,食事ベース型,１日４回朝昼夕食中と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウショクチュウトシュウシンマエ　フクヨウ,002
1015111190000000,1,内服,0,経口,1,食事ベース型,１日５回起床時と朝昼夕食前と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ５カイキショウジトアサヒルユウショクマエトシュウシンマエ　フクヨウ,002
1015144490000000,1,内服,0,経口,1,食事ベース型,１日５回起床時と朝昼夕食後と就寝前　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ５カイキショウジトアサヒルユウショクゴトシュウシンマエ　フクヨウ,002
101514440P000000,1,内服,0,経口,1,食事ベース型,１日５回朝昼夕食後、１５時、就寝前　服用,1140,20220725,99999999,0,0,0,0,0,0,１ニチ５カイアサヒルユウショクゴ、１５ジ、シュウシンマエ　フクヨウ,900
101X000000000000,1,内服,0,経口,1,食事ベース型,１日○回食事の時に服用,,20220725,99999999,1,0,1,0,0,0,１ニチマルカイショクジノトキニフクヨウ,900
1022000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日２回　１２時間毎　服用,1201,20220725,99999999,0,0,0,0,0,0,１ニチ２カイ　１２ジカンゴト　フクヨウ,900
1023000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日３回　８時間毎　服用,1202,20220725,99999999,0,0,0,0,0,0,１ニチ３カイ　８ジカンゴト　フクヨウ,900
1024000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日４回　６時間毎　服用,1203,20220725,99999999,0,0,0,0,0,0,１ニチ４カイ　６ジカンゴト　フクヨウ,900
1026000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日６回　４時間毎　服用,1204,20220725,99999999,0,0,0,0,0,0,１ニチ６カイ　４ジカンゴト　フクヨウ,900
1028000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日８回　３時間毎　服用,1205,20220725,99999999,0,0,0,0,0,0,１ニチ８カイ　３ジカンゴト　フクヨウ,024
102X000000000000,1,内服,0,経口,2,回数指定（等間隔）型,１日○回等間隔で服用,,20220725,99999999,1,0,0,0,0,0,１ニチマルカイトウカンカクデフクヨウ,900
1031000000000000,1,内服,0,経口,3,時刻指定型,１日１回決まった時刻に服用,1301,20220725,20220919,1,0,0,1,0,0,１ニチ１カイキマッタジコクニフクヨウ,900
1032000000000000,1,内服,0,経口,3,時刻指定型,１日２回決まった時刻に服用,1302,20220725,20220919,1,0,0,1,0,0,１ニチ２カイキマッタジコクニフクヨウ,900
1033000000000000,1,内服,0,経口,3,時刻指定型,１日３回決まった時刻に服用,1303,20220725,20220919,1,0,0,1,0,0,１ニチ３カイキマッタジコクニフクヨウ,900
1034000000000000,1,内服,0,経口,3,時刻指定型,１日４回決まった時刻に服用,1304,20220725,20220919,1,0,0,1,0,0,１ニチ４カイキマッタジコクニフクヨウ,900
1035000000000000,1,内服,0,経口,3,時刻指定型,１日５回決まった時刻に服用,1305,20220725,20220919,1,0,0,1,0,0,１ニチ５カイキマッタジコクニフクヨウ,900
1036000000000000,1,内服,0,経口,3,時刻指定型,１日６回決まった時刻に服用,1306,20220725,20220919,1,0,0,1,0,0,１ニチ６カイキマッタジコクニフクヨウ,900
1038000000000000,1,内服,0,経口,3,時刻指定型,１日８回決まった時刻に服用,1307,20220725,20220919,1,0,0,1,0,0,１ニチ８カイキマッタジコクニフクヨウ,900
103X000000000000,1,内服,0,経口,3,時刻指定型,１日○回決まった時刻に服用,,20220725,99999999,1,0,0,1,0,0,１ニチマルカイキマッタジコクニフクヨウ,900
1041480000000000,1,内服,0,経口,4,回数指定（イベント）型,１日１回空腹時　服用,1114,20220725,99999999,0,0,0,0,0,0,１ニチ１カイクウフクジ　フクヨウ,900
1041B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日１回哺乳時　服用,1401,20220725,99999999,0,0,0,0,0,0,１ニチ１カイホニュウジ　フクヨウ,900
1042B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日２回哺乳時　服用,1402,20220725,99999999,0,0,0,0,0,0,１ニチ２カイホニュウジ　フクヨウ,900
1043B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日３回哺乳時　服用,1403,20220725,99999999,0,0,0,0,0,0,１ニチ３カイホニュウジ　フクヨウ,900
1044B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日４回哺乳時　服用,1404,20220725,99999999,0,0,0,0,0,0,１ニチ４カイホニュウジ　フクヨウ,900
1045B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日５回哺乳時　服用,1405,20220725,99999999,0,0,0,0,0,0,１ニチ５カイホニュウジ　フクヨウ,900
1046B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日６回哺乳時　服用,1406,20220725,99999999,0,0,0,0,0,0,１ニチ６カイホニュウジ　フクヨウ,900
1047B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日７回哺乳時　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ７カイホニュウジ　フクヨウ,900
1048B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日８回哺乳時　服用,1407,20220725,99999999,0,0,0,0,0,0,１ニチ８カイホニュウジ　フクヨウ,900
1049B70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日９回哺乳時　服用,,20230123,99999999,0,0,0,0,0,0,１ニチ９カイホニュウジ　フクヨウ,900
104AB70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日１０回哺乳時　服用,1408,20220725,99999999,0,0,0,0,0,0,１ニチ１０カイホニュウジ　フクヨウ,900
104CB70000000000,1,内服,0,経口,4,回数指定（イベント）型,１日１２回哺乳時　服用,1409,20220725,99999999,0,0,0,0,0,0,１ニチ１２カイホニュウジ　フクヨウ,900
104X000000000000,1,内服,0,経口,4,回数指定（イベント）型,１日○回育児等のイベントで服用,,20220725,99999999,1,0,0,0,0,0,１ニチマルカイイクジトウノイベントデフクヨウ,900
1050110000000000,1,内服,0,経口,5,頓用指示型,疼痛時　服用,1601,20220725,99999999,0,0,0,0,0,0,トウツウジ　フクヨウ,900
1050120000000000,1,内服,0,経口,5,頓用指示型,頭痛時　服用,1602,20220725,99999999,0,0,0,0,0,0,ズツウジ　フクヨウ,900
1050130000000000,1,内服,0,経口,5,頓用指示型,歯痛時　服用,1603,20220725,99999999,0,0,0,0,0,0,シツウジ　フクヨウ,900
1050140000000000,1,内服,0,経口,5,頓用指示型,胸痛時　服用,1604,20220725,99999999,0,0,0,0,0,0,キョウツウジ　フクヨウ,900
1050150000000000,1,内服,0,経口,5,頓用指示型,腹痛時　服用,1605,20220725,99999999,0,0,0,0,0,0,フクツウジ　フクヨウ,900
1050160000000000,1,内服,0,経口,5,頓用指示型,腰痛時　服用,1606,20220725,99999999,0,0,0,0,0,0,ヨウツウジ　フクヨウ,900
1050170000000000,1,内服,0,経口,5,頓用指示型,関節痛時　服用,1607,20220725,99999999,0,0,0,0,0,0,カンセツツウジ　フクヨウ,900
1050210000000000,1,内服,0,経口,5,頓用指示型,喘鳴時　服用,1608,20220725,99999999,0,0,0,0,0,0,ゼンメイジ　フクヨウ,900
1050220000000000,1,内服,0,経口,5,頓用指示型,喘息発作時　服用,1609,20220725,99999999,0,0,0,0,0,0,ゼンソクホッサジ　フクヨウ,900
1050230000000000,1,内服,0,経口,5,頓用指示型,喉がゴロゴロする時　服用,1610,20220725,99999999,0,0,0,0,0,0,ノドガゴロゴロスルトキ　フクヨウ,900
1050240000000000,1,内服,0,経口,5,頓用指示型,しゃっくり時　服用,1611,20220725,99999999,0,0,0,0,0,0,シャックリジ　フクヨウ,900
1050250000000000,1,内服,0,経口,5,頓用指示型,咳込時　服用,1612,20220725,99999999,0,0,0,0,0,0,セキコミジ　フクヨウ,900
1050310000000000,1,内服,0,経口,5,頓用指示型,血圧上昇時　服用,,20220920,99999999,0,0,0,0,0,0,ケツアツジョウショウジ　フクヨウ,900
